,cmplnt_num,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,jurisdiction_code,juris_desc,ky_cd,law_cat_cd,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,housing_psa,loc_of_occur_desc,station_name,transit_district,hadevelopt,parks_nm
72,192922153,44,BRONX,2018-10-01T00:00:00.000,00:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO BRONX,175.0,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,2019-09-18T00:00:00.000,25-44,BLACK,M,<18,BLACK,F,,INSIDE,,,,
73,877541465,42,BRONX,2019-09-17T00:00:00.000,22:10:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BRONX,793.0,WEAPONS POSSESSION 3,STREET,2019-09-17T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
74,247394761,41,BRONX,2019-09-17T00:00:00.000,15:00:00,2019-09-17T00:00:00.000,15:10:00,ATTEMPTED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",STREET,2019-09-17T00:00:00.000,<18,BLACK,M,18-24,WHITE HISPANIC,M,,,,,,
75,516426806,75,BROOKLYN,2019-09-17T00:00:00.000,11:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",OTHER,2019-09-17T00:00:00.000,,,,25-44,WHITE HISPANIC,M,,FRONT OF,,,,
76,798934192,115,QUEENS,2019-09-17T00:00:00.000,01:10:00,2019-09-17T00:00:00.000,01:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS NORTH,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2019-09-17T00:00:00.000,25-44,WHITE,M,25-44,WHITE,F,,INSIDE,,,,
77,955650216,110,QUEENS,2019-09-17T00:00:00.000,00:10:00,2019-09-17T00:00:00.000,00:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS NORTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2019-09-17T00:00:00.000,,,,25-44,WHITE,M,,,,,,
78,358857079,76,BRONX,2019-09-16T00:00:00.000,23:15:00,2019-09-17T00:00:00.000,10:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN SOUTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2019-09-17T00:00:00.000,,,,45-64,WHITE HISPANIC,F,,,,,,
79,188783074,40,BRONX,2019-09-16T00:00:00.000,09:30:00,2019-09-17T00:00:00.000,06:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,233.0,"BURGLARY,TRUCK NIGHT",STREET,2019-09-17T00:00:00.000,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,,,,,,
80,572758172,73,BROOKLYN,2019-08-22T00:00:00.000,12:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2019-09-17T00:00:00.000,25-44,BLACK,M,45-64,BLACK,M,,INSIDE,,,,
81,894068891,66,BROOKLYN,2019-09-16T00:00:00.000,20:00:00,2019-09-16T00:00:00.000,20:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",HOMELESS SHELTER,2019-09-16T00:00:00.000,UNKNOWN,BLACK,M,45-64,BLACK,M,,INSIDE,,,,
82,721596133,46,BRONX,2019-09-16T00:00:00.000,16:35:00,2019-09-16T00:00:00.000,16:43:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-09-16T00:00:00.000,25-44,BLACK,F,25-44,BLACK,F,,FRONT OF,,,,
83,886028895,73,BROOKLYN,2019-09-16T00:00:00.000,16:30:00,,,ATTEMPTED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BKLYN NORTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-09-16T00:00:00.000,UNKNOWN,BLACK,M,<18,BLACK,F,,,,,,
84,524964390,10,MANHATTAN,2019-09-16T00:00:00.000,14:55:00,2019-09-16T00:00:00.000,15:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",HOMELESS SHELTER,2019-09-16T00:00:00.000,,,,45-64,WHITE,F,,INSIDE,,,,
85,451683044,50,BRONX,2019-09-16T00:00:00.000,11:58:00,,13:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BRONX,792.0,WEAPONS POSSESSION 1 & 2,RESIDENCE - APT. HOUSE,2019-09-16T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,INSIDE,,,,
86,234782977,110,QUEENS,2019-09-16T00:00:00.000,07:00:00,2019-09-16T00:00:00.000,14:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-09-16T00:00:00.000,,,,18-24,WHITE HISPANIC,M,,,,,,
87,667424567,52,BRONX,2019-09-15T00:00:00.000,19:30:00,2019-09-16T00:00:00.000,08:31:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-09-16T00:00:00.000,UNKNOWN,UNKNOWN,U,65+,WHITE HISPANIC,M,,,,,,
88,211284921,28,MANHATTAN,2019-01-27T00:00:00.000,11:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO MAN NORTH,175.0,"SEXUAL ABUSE 3,2",COMMERCIAL BUILDING,2019-09-16T00:00:00.000,65+,WHITE,M,18-24,WHITE,F,,INSIDE,,,,
89,814387922,45,BRONX,2019-09-15T00:00:00.000,16:23:00,2019-09-15T00:00:00.000,16:32:00,COMPLETED,97.0,OTHER,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2019-09-15T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,REAR OF,,,,
90,599636278,42,BRONX,2019-09-15T00:00:00.000,15:00:00,2019-09-15T00:00:00.000,15:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-09-15T00:00:00.000,25-44,BLACK,M,45-64,BLACK,M,,,,,,
91,697951782,18,MANHATTAN,2019-09-15T00:00:00.000,02:00:00,2019-09-15T00:00:00.000,03:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-09-15T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,WHITE,M,,FRONT OF,,,,
92,636037174,47,BRONX,2019-09-13T00:00:00.000,13:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,221.0,"BURGLARY,RESIDENCE,DAY",RESIDENCE - APT. HOUSE,2019-09-15T00:00:00.000,,,,45-64,BLACK,F,,INSIDE,,,,
93,160405153,6,MANHATTAN,2019-09-14T00:00:00.000,19:44:00,2019-09-14T00:00:00.000,19:46:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2019-09-14T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
94,725913998,48,BRONX,2019-09-14T00:00:00.000,18:55:00,2019-09-14T00:00:00.000,19:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO BRONX,117.0,RECKLESS ENDANGERMENT 1,STREET,2019-09-14T00:00:00.000,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
95,340295209,25,MANHATTAN,2019-09-14T00:00:00.000,14:38:00,2019-09-14T00:00:00.000,16:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",BOOK/CARD,2019-09-14T00:00:00.000,25-44,WHITE,M,25-44,WHITE,F,,INSIDE,,,,
96,522542645,103,QUEENS,2019-09-14T00:00:00.000,10:48:00,2019-09-14T00:00:00.000,11:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-09-14T00:00:00.000,UNKNOWN,BLACK,M,25-44,WHITE,M,,FRONT OF,,,,
97,608486603,77,BROOKLYN,2019-09-14T00:00:00.000,09:37:00,2019-09-14T00:00:00.000,09:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,STREET,2019-09-14T00:00:00.000,,,,25-44,BLACK,F,,,,,,
98,210385569,49,BRONX,2019-09-14T00:00:00.000,02:30:00,2019-09-14T00:00:00.000,16:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2019-09-14T00:00:00.000,,,,45-64,BLACK,M,,,,,,
99,247238303,50,BRONX,2019-09-13T00:00:00.000,22:00:00,,09:14:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,223.0,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE-HOUSE,2019-09-14T00:00:00.000,UNKNOWN,UNKNOWN,U,65+,WHITE,F,,INSIDE,,,,
100,125562356,49,BRONX,2019-09-13T00:00:00.000,18:00:00,2019-09-14T00:00:00.000,05:47:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-09-14T00:00:00.000,,,,45-64,WHITE,M,,FRONT OF,,,,
101,626834836,14,MANHATTAN,2019-09-13T00:00:00.000,17:45:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-09-13T00:00:00.000,25-44,WHITE,M,25-44,UNKNOWN,M,,,,,,
102,675691126,46,,2019-09-13T00:00:00.000,17:05:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-09-13T00:00:00.000,25-44,WHITE,M,25-44,WHITE HISPANIC,M,,INSIDE,,,,
103,920851354,47,BRONX,2019-09-12T00:00:00.000,15:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",RESIDENCE - APT. HOUSE,2019-09-13T00:00:00.000,,,,<18,BLACK,F,,INSIDE,,,,
104,746021724,25,MANHATTAN,2019-09-01T00:00:00.000,15:00:00,2019-09-04T00:00:00.000,18:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN NORTH,313.0,"LARCENY,PETIT BY FALSE PROMISE",RESIDENCE - APT. HOUSE,2019-09-13T00:00:00.000,,,,65+,BLACK,F,,INSIDE,,,,
105,845225474,114,QUEENS,2019-08-19T00:00:00.000,21:00:00,2019-08-20T00:00:00.000,08:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO QUEENS NORTH,175.0,"SEXUAL ABUSE 3,2",OTHER,2019-09-13T00:00:00.000,,,,45-64,BLACK,F,,INSIDE,,,,
106,960769666,88,BROOKLYN,2019-07-01T00:00:00.000,07:00:00,2019-07-24T00:00:00.000,20:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN NORTH,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",MAILBOX OUTSIDE,2019-09-13T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
107,742556445,48,BRONX,2019-09-12T00:00:00.000,22:45:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,236,MISDEMEANOR,DANGEROUS WEAPONS,PATROL BORO BRONX,782.0,"WEAPONS, POSSESSION, ETC",STREET,2019-09-12T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,E,,FRONT OF,,,,
108,920982748,105,QUEENS,2019-09-12T00:00:00.000,21:10:00,2019-09-12T00:00:00.000,21:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO QUEENS SOUTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-09-12T00:00:00.000,UNKNOWN,BLACK,M,25-44,BLACK,F,,,,,,
109,572539370,52,BRONX,2019-09-12T00:00:00.000,15:43:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BRONX,501.0,"CONTROLLED SUBSTANCE,POSSESS.",STREET,2019-09-12T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
110,971829663,43,BRONX,2019-09-12T00:00:00.000,14:50:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2019-09-12T00:00:00.000,45-64,WHITE HISPANIC,F,25-44,WHITE HISPANIC,F,,INSIDE,,,,
111,542294846,41,BRONX,2019-09-12T00:00:00.000,12:15:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BRONX,503.0,"CONTROLLED SUBSTANCE,INTENT TO",STREET,2019-09-12T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
112,411293775,13,MANHATTAN,2019-09-12T00:00:00.000,10:54:00,2019-09-12T00:00:00.000,10:55:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-09-12T00:00:00.000,UNKNOWN,WHITE,U,18-24,WHITE HISPANIC,M,,,,,,
113,936906517,40,BRONX,2019-09-12T00:00:00.000,10:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-09-12T00:00:00.000,65+,BLACK,M,18-24,BLACK,F,,,,,,
114,210809160,26,MANHATTAN,2019-09-12T00:00:00.000,04:00:00,,,ATTEMPTED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO MAN NORTH,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",STREET,2019-09-12T00:00:00.000,UNKNOWN,BLACK,M,45-64,BLACK,M,,OPPOSITE OF,,,,
115,482218744,106,QUEENS,2019-09-12T00:00:00.000,02:45:00,2019-09-12T00:00:00.000,03:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO QUEENS SOUTH,723.0,"FORGERY,DRIVERS LICENSE",STREET,2019-09-12T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
116,535565357,67,BROOKLYN,2019-09-12T00:00:00.000,00:40:00,2019-09-12T00:00:00.000,00:48:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BKLYN SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-09-12T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,,,,,,
117,427458100,107,QUEENS,2019-09-10T00:00:00.000,09:00:00,2019-09-10T00:00:00.000,18:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,343.0,"LARCENY,PETIT OF BICYCLE",,2019-09-12T00:00:00.000,,,,18-24,WHITE,M,,FRONT OF,,,,
118,756439887,107,QUEENS,2019-09-08T00:00:00.000,12:30:00,2019-09-08T00:00:00.000,22:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-09-12T00:00:00.000,,,,18-24,WHITE,F,,FRONT OF,,,,
119,463286238,108,QUEENS,2019-08-22T00:00:00.000,17:15:00,2019-08-22T00:00:00.000,17:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-09-12T00:00:00.000,,,,45-64,BLACK,F,,FRONT OF,,,,
120,414451822,77,,2019-09-11T00:00:00.000,23:53:00,,,COMPLETED,,N.Y. HOUSING POLICE,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-09-11T00:00:00.000,,,,25-44,WHITE HISPANIC,M,,OUTSIDE,,,,
121,993835491,43,BRONX,2019-09-11T00:00:00.000,18:47:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BRONX,268.0,CRIMINAL MIS 2 & 3,OTHER,2019-09-11T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
122,730041055,23,MANHATTAN,2019-09-11T00:00:00.000,14:00:00,2019-09-11T00:00:00.000,14:05:00,COMPLETED,2.0,N.Y. HOUSING POLICE,105,FELONY,ROBBERY,PATROL BORO MAN NORTH,390.0,"ROBBERY,HOME INVASION",RESIDENCE - PUBLIC HOUSING,2019-09-11T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,M,616.0,INSIDE,,,CLINTON,
123,692223356,48,BRONX,2019-09-11T00:00:00.000,12:00:00,2019-09-11T00:00:00.000,12:03:00,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BRONX,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-09-11T00:00:00.000,,,,45-64,BLACK,F,,FRONT OF,,,,
124,100395338,46,BRONX,2019-09-11T00:00:00.000,08:33:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-09-11T00:00:00.000,25-44,BLACK,M,25-44,BLACK HISPANIC,F,,,,,,
125,778834998,41,BRONX,2019-09-10T00:00:00.000,12:00:00,,,COMPLETED,72.0,DEPT OF CORRECTIONS,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",OTHER,2019-09-11T00:00:00.000,18-24,BLACK,M,25-44,BLACK,M,,INSIDE,,,,
126,360706469,46,BRONX,2019-09-10T00:00:00.000,07:15:00,2019-09-11T00:00:00.000,07:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-09-11T00:00:00.000,45-64,BLACK,M,45-64,BLACK,F,,,,,,
127,484506403,83,BROOKLYN,2019-09-08T00:00:00.000,17:19:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",STREET,2019-09-11T00:00:00.000,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,,FRONT OF,,,,
128,601355708,115,QUEENS,2019-06-02T00:00:00.000,00:01:00,2019-06-10T00:00:00.000,00:01:00,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO QUEENS NORTH,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",RESIDENCE - APT. HOUSE,2019-09-11T00:00:00.000,,,,65+,BLACK,F,,INSIDE,,,,
129,750900089,52,BRONX,2019-09-10T00:00:00.000,21:56:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BRONX,793.0,WEAPONS POSSESSION 3,STREET,2019-09-10T00:00:00.000,45-64,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,E,,FRONT OF,,,,
130,846325012,44,BRONX,2019-09-10T00:00:00.000,20:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-09-10T00:00:00.000,UNKNOWN,BLACK,M,45-64,BLACK,M,,,,,,
131,397476170,47,BRONX,2019-09-10T00:00:00.000,17:11:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-09-10T00:00:00.000,18-24,BLACK,M,<18,WHITE HISPANIC,M,,FRONT OF,,,,
132,705592681,101,QUEENS,2019-09-10T00:00:00.000,15:45:00,2019-09-10T00:00:00.000,15:55:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",OTHER,2019-09-10T00:00:00.000,UNKNOWN,WHITE,M,65+,WHITE,M,,INSIDE,,,,
133,713497820,14,MANHATTAN,2019-09-10T00:00:00.000,14:50:00,2019-09-10T00:00:00.000,15:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN SOUTH,113.0,"MENACING,UNCLASSIFIED",STREET,2019-09-10T00:00:00.000,UNKNOWN,WHITE,M,25-44,WHITE,M,,,,,,
134,652626554,47,BRONX,2019-09-10T00:00:00.000,14:11:00,2019-09-10T00:00:00.000,14:18:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-09-10T00:00:00.000,18-24,BLACK,M,45-64,BLACK,M,,FRONT OF,,,,
135,108459760,14,MANHATTAN,2019-09-10T00:00:00.000,04:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-09-10T00:00:00.000,,,,45-64,BLACK,M,,,,,,
136,340410609,23,MANHATTAN,2019-08-22T00:00:00.000,23:44:00,,,ATTEMPTED,2.0,N.Y. HOUSING POLICE,233,MISDEMEANOR,SEX CRIMES,PATROL BORO MAN NORTH,591.0,"OBSCENITY, PERFORMANCE 3",RESIDENCE - PUBLIC HOUSING,2019-09-10T00:00:00.000,UNKNOWN,UNKNOWN,U,45-64,BLACK,F,632.0,INSIDE,,,,
137,635002859,90,BROOKLYN,2019-08-06T00:00:00.000,00:00:00,2019-08-09T00:00:00.000,00:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,358,MISDEMEANOR,OFFENSES INVOLVING FRAUD,PATROL BORO BKLYN NORTH,705.0,"FORGERY,ETC.-MISD.",BANK,2019-09-10T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
138,763203868,46,BRONX,2019-09-09T00:00:00.000,19:40:00,2019-09-09T00:00:00.000,20:40:00,COMPLETED,97.0,OTHER,117,FELONY,DANGEROUS DRUGS,PATROL BORO BRONX,519.0,SALE SCHOOL GROUNDS 4,,2019-09-09T00:00:00.000,18-24,BLACK HISPANIC,F,UNKNOWN,UNKNOWN,E,,INSIDE,,,,
139,506720616,107,QUEENS,2019-09-09T00:00:00.000,17:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-09-09T00:00:00.000,UNKNOWN,UNKNOWN,M,25-44,WHITE,F,,FRONT OF,,,,
140,559141534,52,BRONX,2019-09-09T00:00:00.000,14:28:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,235,MISDEMEANOR,DANGEROUS DRUGS,PATROL BORO BRONX,569.0,"MARIJUANA, SALE 4 & 5",STREET,2019-09-09T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,FRONT OF,,,,
141,553792790,106,QUEENS,2019-09-09T00:00:00.000,11:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2019-09-09T00:00:00.000,UNKNOWN,BLACK,M,18-24,BLACK,F,,INSIDE,,,,
142,627488433,24,MANHATTAN,2019-09-08T00:00:00.000,16:30:00,2019-09-08T00:00:00.000,23:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN NORTH,343.0,"LARCENY,PETIT OF BICYCLE",STREET,2019-09-09T00:00:00.000,,,,18-24,WHITE,M,,,,,,
143,305525802,107,QUEENS,2019-09-08T00:00:00.000,11:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-09-09T00:00:00.000,,,,18-24,WHITE,M,,,,,,
144,103703551,45,BRONX,2019-09-07T00:00:00.000,23:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2019-09-09T00:00:00.000,,,,25-44,WHITE HISPANIC,M,,FRONT OF,,,,
